"Date","Symbol","Marketcapname","Sector"
"19-05-2025","CHOICEIN","Midcap","Financials"
"19-05-2025","CUB","Largecap","Bank"
"19-05-2025","DIVISLAB","Largecap","Healthcare"
"19-05-2025","SOLARINDS","Largecap","Aerospace & Defence"
"19-05-2025","GALLANTT","Midcap","Metals & Mining"
"19-05-2025","RPOWER","Midcap","Power & Utilities"
"19-05-2025","DALBHARAT","Largecap","Building Materials"
"19-05-2025","APLAPOLLO","Largecap","Industrials"
"19-05-2025","AIIL","Largecap","Financials"
"19-05-2025","BSE","Largecap","Financials"
"19-05-2025","ERIS","Midcap","Healthcare"
"19-05-2025","HDFCLIFE","Largecap","Financials"
"19-05-2025","BDL","Largecap","Aerospace & Defence"
"19-05-2025","HDFCAMC","Largecap","Financials"
"19-05-2025","GRSE","Largecap","Aerospace & Defence"
"19-05-2025","POWERINDIA","Largecap","Industrials"
"19-05-2025","PARADEEP","Midcap","Chemicals"
"26-05-2025","FORCEMOT","Largecap","Auto"
"26-05-2025","BEL","Largecap","Aerospace & Defence"
"26-05-2025","HDFCBANK","Largecap","Bank"
"26-05-2025","MFSL","Largecap","Financials"
"26-05-2025","DEEPAKFERT","Midcap","Chemicals"
"26-05-2025","GLAXO","Largecap","Healthcare"
"26-05-2025","GABRIEL","Largecap","Auto"
"26-05-2025","CEMPRO","Largecap","Realty"
"26-05-2025","CCL","Midcap","FMCG"
"26-05-2025","GVT&D","Largecap","Industrials"
"26-05-2025","MANAPPURAM","Largecap","Financials"
"26-05-2025","WELCORP","Largecap","Industrials"
"26-05-2025","CUB","Largecap","Bank"
"26-05-2025","DIVISLAB","Largecap","Healthcare"
"26-05-2025","JKCEMENT","Largecap","Building Materials"
"26-05-2025","SOLARINDS","Largecap","Aerospace & Defence"
"26-05-2025","LTFOODS","Midcap","FMCG"
"26-05-2025","INDIANB","Largecap","Bank"
"26-05-2025","RPOWER","Midcap","Power & Utilities"
"26-05-2025","INTELLECT","Midcap","I.T"
"26-05-2025","AIIL","Largecap","Financials"
"26-05-2025","BSE","Largecap","Financials"
"26-05-2025","ERIS","Midcap","Healthcare"
"26-05-2025","BDL","Largecap","Aerospace & Defence"
"26-05-2025","GRSE","Largecap","Aerospace & Defence"
"26-05-2025","SBICARD","Largecap","Financials"
"26-05-2025","POWERINDIA","Largecap","Industrials"
"26-05-2025","HOMEFIRST","Midcap","Financials"
"26-05-2025","ANURAS","Midcap","Chemicals"
"26-05-2025","KIMS","Largecap","Healthcare"
"26-05-2025","PARADEEP","Midcap","Chemicals"
"26-05-2025","SBFC","Midcap","Financials"
"26-05-2025","NUVAMA","Largecap","Financials"
"26-05-2025","BHARTIHEXA","Largecap","Telecom-Service"
"02-06-2025","BAJFINANCE","Largecap","Financials"
"02-06-2025","BEL","Largecap","Aerospace & Defence"
"02-06-2025","GODREJIND","Largecap","Chemicals"
"02-06-2025","HDFCBANK","Largecap","Bank"
"02-06-2025","MFSL","Largecap","Financials"
"02-06-2025","ABBOTINDIA","Largecap","Healthcare"
"02-06-2025","BAJAJHLDNG","Largecap","Financials"
"02-06-2025","DEEPAKFERT","Midcap","Chemicals"
"02-06-2025","GLAXO","Largecap","Healthcare"
"02-06-2025","SRF","Largecap","Chemicals"
"02-06-2025","CEMPRO","Largecap","Realty"
"02-06-2025","LLOYDSME","Largecap","Metals & Mining"
"02-06-2025","GVT&D","Largecap","Industrials"
"02-06-2025","MANAPPURAM","Largecap","Financials"
"02-06-2025","WELCORP","Largecap","Industrials"
"02-06-2025","ICICIBANK","Largecap","Bank"
"02-06-2025","CUB","Largecap","Bank"
"02-06-2025","UNIONBANK","Largecap","Bank"
"02-06-2025","RADICO","Largecap","FMCG"
"02-06-2025","JKCEMENT","Largecap","Building Materials"
"02-06-2025","SOLARINDS","Largecap","Aerospace & Defence"
"02-06-2025","LTFOODS","Midcap","FMCG"
"02-06-2025","REDINGTON","Largecap","Services"
"02-06-2025","INDIANB","Largecap","Bank"
"02-06-2025","FORTIS","Largecap","Healthcare"
"02-06-2025","RPOWER","Midcap","Power & Utilities"
"02-06-2025","MUTHOOTFIN","Largecap","Financials"
"02-06-2025","APLAPOLLO","Largecap","Industrials"
"02-06-2025","MCX","Largecap","Financials"
"02-06-2025","NBCC","Largecap","Miscellaneous"
"02-06-2025","AIIL","Largecap","Financials"
"02-06-2025","LAURUSLABS","Largecap","Healthcare"
"02-06-2025","BSE","Largecap","Financials"
"02-06-2025","AUBANK","Largecap","Bank"
"02-06-2025","ERIS","Midcap","Healthcare"
"02-06-2025","NAM-INDIA","Largecap","Financials"
"02-06-2025","HDFCAMC","Largecap","Financials"
"02-06-2025","GRSE","Largecap","Aerospace & Defence"
"02-06-2025","AFFLE","Largecap","I.T"
"02-06-2025","SBICARD","Largecap","Financials"
"02-06-2025","HOMEFIRST","Midcap","Financials"
"02-06-2025","ANURAS","Midcap","Chemicals"
"02-06-2025","SBFC","Midcap","Financials"
"02-06-2025","NUVAMA","Largecap","Financials"
"09-06-2025","FORCEMOT","Largecap","Auto"
"09-06-2025","BEL","Largecap","Aerospace & Defence"
"09-06-2025","RAMCOCEM","Largecap","Building Materials"
"09-06-2025","MFSL","Largecap","Financials"
"09-06-2025","DEEPAKFERT","Midcap","Chemicals"
"09-06-2025","GILLETTE","Largecap","FMCG"
"09-06-2025","CEMPRO","Largecap","Realty"
"09-06-2025","LLOYDSME","Largecap","Metals & Mining"
"09-06-2025","GVT&D","Largecap","Industrials"
"09-06-2025","MANAPPURAM","Largecap","Financials"
"09-06-2025","WOCKPHARMA","Largecap","Healthcare"
"09-06-2025","DIVISLAB","Largecap","Healthcare"
"09-06-2025","JKCEMENT","Largecap","Building Materials"
"09-06-2025","SOLARINDS","Largecap","Aerospace & Defence"
"09-06-2025","REDINGTON","Largecap","Services"
"09-06-2025","RPOWER","Midcap","Power & Utilities"
"09-06-2025","MUTHOOTFIN","Largecap","Financials"
"09-06-2025","MCX","Largecap","Financials"
"09-06-2025","INTELLECT","Midcap","I.T"
"09-06-2025","NH","Largecap","Healthcare"
"09-06-2025","LAURUSLABS","Largecap","Healthcare"
"09-06-2025","KARURVYSYA","Largecap","Bank"
"09-06-2025","AUBANK","Largecap","Bank"
"09-06-2025","ERIS","Midcap","Healthcare"
"09-06-2025","AFFLE","Largecap","I.T"
"09-06-2025","SBICARD","Largecap","Financials"
"09-06-2025","MAXHEALTH","Largecap","Healthcare"
"09-06-2025","ANURAS","Midcap","Chemicals"
"09-06-2025","BLUEJET","Midcap","Healthcare"
"16-06-2025","FORCEMOT","Largecap","Auto"
"16-06-2025","BEL","Largecap","Aerospace & Defence"
"16-06-2025","MFSL","Largecap","Financials"
"16-06-2025","CHOLAHLDNG","Largecap","Financials"
"16-06-2025","CEMPRO","Largecap","Realty"
"16-06-2025","GVT&D","Largecap","Industrials"
"16-06-2025","CHOICEIN","Midcap","Financials"
"16-06-2025","BHARTIARTL","Largecap","Telecom-Service"
"16-06-2025","RADICO","Largecap","FMCG"
"16-06-2025","NAVINFLUOR","Largecap","Chemicals"
"16-06-2025","SOLARINDS","Largecap","Aerospace & Defence"
"16-06-2025","GALLANTT","Midcap","Metals & Mining"
"16-06-2025","MUTHOOTFIN","Largecap","Financials"
"16-06-2025","LTF","Largecap","Financials"
"16-06-2025","MCX","Largecap","Financials"
"16-06-2025","AIIL","Largecap","Financials"
"16-06-2025","AUBANK","Largecap","Bank"
"16-06-2025","ABCAPITAL","Largecap","Financials"
"16-06-2025","GRSE","Largecap","Aerospace & Defence"
"16-06-2025","ANURAS","Midcap","Chemicals"
"23-06-2025","FORCEMOT","Largecap","Auto"
"23-06-2025","BAJFINANCE","Largecap","Financials"
"23-06-2025","BEL","Largecap","Aerospace & Defence"
"23-06-2025","HINDPETRO","Largecap","Energy"
"23-06-2025","EIDPARRY","Midcap","FMCG"
"23-06-2025","GODFRYPHLP","Largecap","FMCG"
"23-06-2025","HDFCBANK","Largecap","Bank"
"23-06-2025","KOTAKBANK","Largecap","Bank"
"23-06-2025","MFSL","Largecap","Financials"
"23-06-2025","GRASIM","Largecap","Textiles"
"23-06-2025","ABBOTINDIA","Largecap","Healthcare"
"23-06-2025","M&M","Largecap","Auto"
"23-06-2025","DEEPAKFERT","Midcap","Chemicals"
"23-06-2025","GLAXO","Largecap","Healthcare"
"23-06-2025","SRF","Largecap","Chemicals"
"23-06-2025","CHOLAHLDNG","Largecap","Financials"
"23-06-2025","GABRIEL","Largecap","Auto"
"23-06-2025","GILLETTE","Largecap","FMCG"
"23-06-2025","CEMPRO","Largecap","Realty"
"23-06-2025","CHOLAFIN","Largecap","Financials"
"23-06-2025","LLOYDSME","Largecap","Metals & Mining"
"23-06-2025","NAVA","Midcap","Miscellaneous"
"23-06-2025","JMFINANCIL","Midcap","Financials"
"23-06-2025","POONAWALLA","Largecap","Financials"
"23-06-2025","MARICO","Largecap","FMCG"
"23-06-2025","ICICIBANK","Largecap","Bank"
"23-06-2025","CUB","Largecap","Bank"
"23-06-2025","BHARTIARTL","Largecap","Telecom-Service"
"23-06-2025","NAVINFLUOR","Largecap","Chemicals"
"23-06-2025","JKCEMENT","Largecap","Building Materials"
"23-06-2025","SOLARINDS","Largecap","Aerospace & Defence"
"23-06-2025","GALLANTT","Midcap","Metals & Mining"
"23-06-2025","LTFOODS","Midcap","FMCG"
"23-06-2025","REDINGTON","Largecap","Services"
"23-06-2025","PAGEIND","Largecap","Consumer Discretionary"
"23-06-2025","FORTIS","Largecap","Healthcare"
"23-06-2025","RPOWER","Midcap","Power & Utilities"
"23-06-2025","DALBHARAT","Largecap","Building Materials"
"23-06-2025","LTF","Largecap","Financials"
"23-06-2025","MCX","Largecap","Financials"
"23-06-2025","AIIL","Largecap","Financials"
"23-06-2025","INDIGO","Largecap","Transportation"
"23-06-2025","NH","Largecap","Healthcare"
"23-06-2025","LAURUSLABS","Largecap","Healthcare"
"23-06-2025","KARURVYSYA","Largecap","Bank"
"23-06-2025","AUBANK","Largecap","Bank"
"23-06-2025","ABCAPITAL","Largecap","Financials"
"23-06-2025","HDFCLIFE","Largecap","Financials"
"23-06-2025","HDFCAMC","Largecap","Financials"
"23-06-2025","AFFLE","Largecap","I.T"
"23-06-2025","POWERINDIA","Largecap","Industrials"
"23-06-2025","MAXHEALTH","Largecap","Healthcare"
"23-06-2025","HOMEFIRST","Midcap","Financials"
"23-06-2025","ANURAS","Midcap","Chemicals"
"23-06-2025","NUVAMA","Largecap","Financials"
"23-06-2025","BHARTIHEXA","Largecap","Telecom-Service"
"30-06-2025","BEL","Largecap","Aerospace & Defence"
"30-06-2025","HINDPETRO","Largecap","Energy"
"30-06-2025","EIDPARRY","Midcap","FMCG"
"30-06-2025","RAMCOCEM","Largecap","Building Materials"
"30-06-2025","MRF","Largecap","Auto"
"30-06-2025","FEDERALBNK","Largecap","Bank"
"30-06-2025","DEEPAKFERT","Midcap","Chemicals"
"30-06-2025","SRF","Largecap","Chemicals"
"30-06-2025","CHOLAHLDNG","Largecap","Financials"
"30-06-2025","GABRIEL","Largecap","Auto"
"30-06-2025","APOLLOHOSP","Largecap","Healthcare"
"30-06-2025","CEMPRO","Largecap","Realty"
"30-06-2025","UPL","Largecap","Chemicals"
"30-06-2025","LLOYDSME","Largecap","Metals & Mining"
"30-06-2025","NAVA","Midcap","Miscellaneous"
"30-06-2025","ASAHIINDIA","Largecap","Building Materials"
"30-06-2025","CCL","Midcap","FMCG"
"30-06-2025","GVT&D","Largecap","Industrials"
"30-06-2025","DCMSHRIRAM","Midcap","Miscellaneous"
"30-06-2025","JMFINANCIL","Midcap","Financials"
"30-06-2025","POONAWALLA","Largecap","Financials"
"30-06-2025","CHOICEIN","Midcap","Financials"
"30-06-2025","CUB","Largecap","Bank"
"30-06-2025","GLENMARK","Largecap","Healthcare"
"30-06-2025","DIVISLAB","Largecap","Healthcare"
"30-06-2025","NAVINFLUOR","Largecap","Chemicals"
"30-06-2025","ULTRACEMCO","Largecap","Building Materials"
"30-06-2025","COFORGE","Largecap","I.T"
"30-06-2025","GALLANTT","Midcap","Metals & Mining"
"30-06-2025","PFOCUS","Largecap","Realty"
"30-06-2025","LTFOODS","Midcap","FMCG"
"30-06-2025","INDIANB","Largecap","Bank"
"30-06-2025","FORTIS","Largecap","Healthcare"
"30-06-2025","MUTHOOTFIN","Largecap","Financials"
"30-06-2025","LTF","Largecap","Financials"
"30-06-2025","MCX","Largecap","Financials"
"30-06-2025","ENDURANCE","Largecap","Auto"
"30-06-2025","LAURUSLABS","Largecap","Healthcare"
"30-06-2025","KARURVYSYA","Largecap","Bank"
"30-06-2025","AUBANK","Largecap","Bank"
"30-06-2025","ABCAPITAL","Largecap","Financials"
"30-06-2025","ASTERDM","Largecap","Healthcare"
"30-06-2025","AFFLE","Largecap","I.T"
"30-06-2025","POWERINDIA","Largecap","Industrials"
"30-06-2025","MAXHEALTH","Largecap","Healthcare"
"30-06-2025","ANURAS","Midcap","Chemicals"
"30-06-2025","KIMS","Largecap","Healthcare"
"07-07-2025","FORCEMOT","Largecap","Auto"
"07-07-2025","EIDPARRY","Midcap","FMCG"
"07-07-2025","KOTAKBANK","Largecap","Bank"
"07-07-2025","RAMCOCEM","Largecap","Building Materials"
"07-07-2025","MRF","Largecap","Auto"
"07-07-2025","GABRIEL","Largecap","Auto"
"07-07-2025","ASAHIINDIA","Largecap","Building Materials"
"07-07-2025","CCL","Midcap","FMCG"
"07-07-2025","JMFINANCIL","Midcap","Financials"
"07-07-2025","GLENMARK","Largecap","Healthcare"
"07-07-2025","RADICO","Largecap","FMCG"
"07-07-2025","NAVINFLUOR","Largecap","Chemicals"
"07-07-2025","JPPOWER","Midcap","Power & Utilities"
"07-07-2025","JKCEMENT","Largecap","Building Materials"
"07-07-2025","GALLANTT","Midcap","Metals & Mining"
"07-07-2025","AIIL","Largecap","Financials"
"07-07-2025","INDIGO","Largecap","Transportation"
"07-07-2025","LAURUSLABS","Largecap","Healthcare"
"07-07-2025","AUBANK","Largecap","Bank"
"07-07-2025","NAM-INDIA","Largecap","Financials"
"07-07-2025","UTIAMC","Midcap","Financials"
"07-07-2025","ANURAS","Midcap","Chemicals"
"07-07-2025","KIMS","Largecap","Healthcare"
"07-07-2025","CARTRADE","Midcap","Consumer Discretionary"
"07-07-2025","ANANDRATHI","Largecap","Financials"
"07-07-2025","SYRMA","Largecap","Consumer Discretionary"
"07-07-2025","MEDANTA","Largecap","Healthcare"
"07-07-2025","SBFC","Midcap","Financials"
"07-07-2025","ABDL","Midcap","FMCG"
"14-07-2025","FORCEMOT","Largecap","Auto"
"14-07-2025","GODFRYPHLP","Largecap","FMCG"
"14-07-2025","RAMCOCEM","Largecap","Building Materials"
"14-07-2025","TORNTPHARM","Largecap","Healthcare"
"14-07-2025","CHOLAHLDNG","Largecap","Financials"
"14-07-2025","GILLETTE","Largecap","FMCG"
"14-07-2025","UPL","Largecap","Chemicals"
"14-07-2025","GVT&D","Largecap","Industrials"
"14-07-2025","DCMSHRIRAM","Midcap","Miscellaneous"
"14-07-2025","JMFINANCIL","Midcap","Financials"
"14-07-2025","CHOICEIN","Midcap","Financials"
"14-07-2025","GMDCLTD","Midcap","Metals & Mining"
"14-07-2025","GLENMARK","Largecap","Healthcare"
"14-07-2025","RADICO","Largecap","FMCG"
"14-07-2025","BIOCON","Largecap","Healthcare"
"14-07-2025","IIFL","Largecap","Financials"
"14-07-2025","JKCEMENT","Largecap","Building Materials"
"14-07-2025","GALLANTT","Midcap","Metals & Mining"
"14-07-2025","PFOCUS","Largecap","Realty"
"14-07-2025","LTFOODS","Midcap","FMCG"
"14-07-2025","DALBHARAT","Largecap","Building Materials"
"14-07-2025","SCHNEIDER","Largecap","Industrials"
"14-07-2025","AIIL","Largecap","Financials"
"14-07-2025","LAURUSLABS","Largecap","Healthcare"
"14-07-2025","NAM-INDIA","Largecap","Financials"
"14-07-2025","HDFCAMC","Largecap","Financials"
"14-07-2025","SUMICHEM","Largecap","Chemicals"
"14-07-2025","UTIAMC","Midcap","Financials"
"14-07-2025","ANURAS","Midcap","Chemicals"
"14-07-2025","KIMS","Largecap","Healthcare"
"14-07-2025","ANANDRATHI","Largecap","Financials"
"14-07-2025","SYRMA","Largecap","Consumer Discretionary"
"14-07-2025","MEDANTA","Largecap","Healthcare"
"14-07-2025","BLUEJET","Midcap","Healthcare"
"14-07-2025","AADHARHFC","Largecap","Financials"
"14-07-2025","ABDL","Midcap","FMCG"
"21-07-2025","FORCEMOT","Largecap","Auto"
"21-07-2025","EIDPARRY","Midcap","FMCG"
"21-07-2025","MRF","Largecap","Auto"
"21-07-2025","TORNTPHARM","Largecap","Healthcare"
"21-07-2025","M&M","Largecap","Auto"
"21-07-2025","UPL","Largecap","Chemicals"
"21-07-2025","NAVA","Midcap","Miscellaneous"
"21-07-2025","GVT&D","Largecap","Industrials"
"21-07-2025","ICICIBANK","Largecap","Bank"
"21-07-2025","GALLANTT","Midcap","Metals & Mining"
"21-07-2025","FORTIS","Largecap","Healthcare"
"21-07-2025","SCHNEIDER","Largecap","Industrials"
"21-07-2025","LAURUSLABS","Largecap","Healthcare"
"21-07-2025","ERIS","Midcap","Healthcare"
"21-07-2025","HOMEFIRST","Midcap","Financials"
"21-07-2025","SHYAMMETL","Largecap","Metals & Mining"
"21-07-2025","KIMS","Largecap","Healthcare"
"21-07-2025","ETERNAL","Largecap","I.T"
"21-07-2025","PARADEEP","Midcap","Chemicals"
"21-07-2025","SYRMA","Largecap","Consumer Discretionary"
"21-07-2025","MEDANTA","Largecap","Healthcare"
"28-07-2025","EIDPARRY","Midcap","FMCG"
"28-07-2025","TORNTPHARM","Largecap","Healthcare"
"28-07-2025","BOSCHLTD","Largecap","Auto"
"28-07-2025","COROMANDEL","Largecap","Chemicals"
"28-07-2025","NAVA","Midcap","Miscellaneous"
"28-07-2025","CCL","Midcap","FMCG"
"28-07-2025","GVT&D","Largecap","Industrials"
"28-07-2025","RADICO","Largecap","FMCG"
"28-07-2025","JKCEMENT","Largecap","Building Materials"
"28-07-2025","GALLANTT","Midcap","Metals & Mining"
"28-07-2025","FORTIS","Largecap","Healthcare"
"28-07-2025","SCHNEIDER","Largecap","Industrials"
"28-07-2025","LAURUSLABS","Largecap","Healthcare"
"28-07-2025","ERIS","Midcap","Healthcare"
"28-07-2025","AMBER","Largecap","Consumer Discretionary"
"28-07-2025","HDFCAMC","Largecap","Financials"
"28-07-2025","SUMICHEM","Largecap","Chemicals"
"28-07-2025","POWERINDIA","Largecap","Industrials"
"28-07-2025","CRAFTSMAN","Largecap","Auto"
"28-07-2025","SHYAMMETL","Largecap","Metals & Mining"
"28-07-2025","CARTRADE","Midcap","Consumer Discretionary"
"28-07-2025","ACUTAAS","Largecap","Healthcare"
"28-07-2025","PARADEEP","Midcap","Chemicals"
"28-07-2025","SYRMA","Largecap","Consumer Discretionary"
"28-07-2025","MEDANTA","Largecap","Healthcare"
"28-07-2025","ABDL","Midcap","FMCG"
"04-08-2025","GODFRYPHLP","Largecap","FMCG"
"04-08-2025","TVSMOTOR","Largecap","Auto"
"04-08-2025","JKCEMENT","Largecap","Building Materials"
"04-08-2025","GALLANTT","Midcap","Metals & Mining"
"04-08-2025","INDIANB","Largecap","Bank"
"04-08-2025","FORTIS","Largecap","Healthcare"
"04-08-2025","ECLERX","Midcap","I.T"
"04-08-2025","AIIL","Largecap","Financials"
"04-08-2025","CRAFTSMAN","Largecap","Auto"
"04-08-2025","PARADEEP","Midcap","Chemicals"
"04-08-2025","MEDANTA","Largecap","Healthcare"
"11-08-2025","FORCEMOT","Largecap","Auto"
"11-08-2025","GODFRYPHLP","Largecap","FMCG"
"11-08-2025","M&M","Largecap","Auto"
"11-08-2025","SARDAEN","Midcap","Metals & Mining"
"11-08-2025","EICHERMOT","Largecap","Auto"
"11-08-2025","APOLLOHOSP","Largecap","Healthcare"
"11-08-2025","HBLENGINE","Midcap","Auto"
"11-08-2025","JMFINANCIL","Midcap","Financials"
"11-08-2025","CHOICEIN","Midcap","Financials"
"11-08-2025","TVSMOTOR","Largecap","Auto"
"11-08-2025","RADICO","Largecap","FMCG"
"11-08-2025","INDIANB","Largecap","Bank"
"11-08-2025","FORTIS","Largecap","Healthcare"
"11-08-2025","DALBHARAT","Largecap","Building Materials"
"11-08-2025","MUTHOOTFIN","Largecap","Financials"
"11-08-2025","AIIL","Largecap","Financials"
"11-08-2025","INDIGO","Largecap","Transportation"
"11-08-2025","LAURUSLABS","Largecap","Healthcare"
"11-08-2025","CREDITACC","Largecap","Financials"
"11-08-2025","ANURAS","Midcap","Chemicals"
"11-08-2025","CRAFTSMAN","Largecap","Auto"
"11-08-2025","ETERNAL","Largecap","I.T"
"11-08-2025","CARTRADE","Midcap","Consumer Discretionary"
"11-08-2025","ACUTAAS","Largecap","Healthcare"
"11-08-2025","ANANDRATHI","Largecap","Financials"
"18-08-2025","FORCEMOT","Largecap","Auto"
"18-08-2025","GODFRYPHLP","Largecap","FMCG"
"18-08-2025","TORNTPHARM","Largecap","Healthcare"
"18-08-2025","ASHOKLEY","Largecap","Auto"
"18-08-2025","CUMMINSIND","Largecap","Industrials"
"18-08-2025","M&M","Largecap","Auto"
"18-08-2025","SARDAEN","Midcap","Metals & Mining"
"18-08-2025","EICHERMOT","Largecap","Auto"
"18-08-2025","GABRIEL","Largecap","Auto"
"18-08-2025","APOLLOHOSP","Largecap","Healthcare"
"18-08-2025","NAVA","Midcap","Miscellaneous"
"18-08-2025","ASAHIINDIA","Largecap","Building Materials"
"18-08-2025","HBLENGINE","Midcap","Auto"
"18-08-2025","JMFINANCIL","Midcap","Financials"
"18-08-2025","CHOICEIN","Midcap","Financials"
"18-08-2025","TVSMOTOR","Largecap","Auto"
"18-08-2025","RADICO","Largecap","FMCG"
"18-08-2025","MARUTI","Largecap","Auto"
"18-08-2025","ULTRACEMCO","Largecap","Building Materials"
"18-08-2025","UNOMINDA","Largecap","Auto"
"18-08-2025","GPIL","Midcap","Metals & Mining"
"18-08-2025","INDIANB","Largecap","Bank"
"18-08-2025","FORTIS","Largecap","Healthcare"
"18-08-2025","DALBHARAT","Largecap","Building Materials"
"18-08-2025","LTF","Largecap","Financials"
"18-08-2025","AIIL","Largecap","Financials"
"18-08-2025","INDIGO","Largecap","Transportation"
"18-08-2025","ENDURANCE","Largecap","Auto"
"18-08-2025","LAURUSLABS","Largecap","Healthcare"
"18-08-2025","ABCAPITAL","Largecap","Financials"
"18-08-2025","NAM-INDIA","Largecap","Financials"
"18-08-2025","LEMONTREE","Midcap","Services"
"18-08-2025","HDFCAMC","Largecap","Financials"
"18-08-2025","CREDITACC","Largecap","Financials"
"18-08-2025","CHALET","Midcap","Services"
"18-08-2025","ETERNAL","Largecap","I.T"
"18-08-2025","CARTRADE","Midcap","Consumer Discretionary"
"18-08-2025","ACUTAAS","Largecap","Healthcare"
"18-08-2025","ABSLAMC","Largecap","Financials"
"18-08-2025","ANANDRATHI","Largecap","Financials"
"18-08-2025","AADHARHFC","Largecap","Financials"
"18-08-2025","ABDL","Midcap","FMCG"
"25-08-2025","GODFRYPHLP","Largecap","FMCG"
"25-08-2025","SARDAEN","Midcap","Metals & Mining"
"25-08-2025","EICHERMOT","Largecap","Auto"
"25-08-2025","NAVA","Midcap","Miscellaneous"
"25-08-2025","HBLENGINE","Midcap","Auto"
"25-08-2025","INDIACEM","Midcap","Building Materials"
"25-08-2025","MARUTI","Largecap","Auto"
"25-08-2025","ULTRACEMCO","Largecap","Building Materials"
"25-08-2025","UNOMINDA","Largecap","Auto"
"25-08-2025","ECLERX","Midcap","I.T"
"25-08-2025","DALBHARAT","Largecap","Building Materials"
"25-08-2025","AIIL","Largecap","Financials"
"25-08-2025","ENDURANCE","Largecap","Auto"
"25-08-2025","CREDITACC","Largecap","Financials"
"25-08-2025","CARTRADE","Midcap","Consumer Discretionary"
"25-08-2025","SYRMA","Largecap","Consumer Discretionary"
"01-09-2025","GODFRYPHLP","Largecap","FMCG"
"01-09-2025","JSWSTEEL","Largecap","Metals & Mining"
"01-09-2025","TATASTEEL","Largecap","Metals & Mining"
"01-09-2025","CUMMINSIND","Largecap","Industrials"
"01-09-2025","M&M","Largecap","Auto"
"01-09-2025","BOSCHLTD","Largecap","Auto"
"01-09-2025","EICHERMOT","Largecap","Auto"
"01-09-2025","GABRIEL","Largecap","Auto"
"01-09-2025","HBLENGINE","Midcap","Auto"
"01-09-2025","CCL","Midcap","FMCG"
"01-09-2025","INDIACEM","Midcap","Building Materials"
"01-09-2025","MANAPPURAM","Largecap","Financials"
"01-09-2025","ZYDUSWELL","Midcap","FMCG"
"01-09-2025","MARICO","Largecap","FMCG"
"01-09-2025","GMDCLTD","Midcap","Metals & Mining"
"01-09-2025","JINDALSTEL","Largecap","Metals & Mining"
"01-09-2025","TVSMOTOR","Largecap","Auto"
"01-09-2025","MARUTI","Largecap","Auto"
"01-09-2025","UNOMINDA","Largecap","Auto"
"01-09-2025","GPIL","Midcap","Metals & Mining"
"01-09-2025","FORTIS","Largecap","Healthcare"
"01-09-2025","ECLERX","Midcap","I.T"
"01-09-2025","DALBHARAT","Largecap","Building Materials"
"01-09-2025","MUTHOOTFIN","Largecap","Financials"
"01-09-2025","LTF","Largecap","Financials"
"01-09-2025","RBLBANK","Largecap","Bank"
"01-09-2025","ENDURANCE","Largecap","Auto"
"01-09-2025","LAURUSLABS","Largecap","Healthcare"
"01-09-2025","ASTERDM","Largecap","Healthcare"
"01-09-2025","LEMONTREE","Midcap","Services"
"01-09-2025","CHALET","Midcap","Services"
"01-09-2025","ETERNAL","Largecap","I.T"
"01-09-2025","CARTRADE","Midcap","Consumer Discretionary"
"01-09-2025","ACUTAAS","Largecap","Healthcare"
"01-09-2025","ANANDRATHI","Largecap","Financials"
"01-09-2025","SYRMA","Largecap","Consumer Discretionary"
"01-09-2025","NETWEB","Largecap","I.T"
"08-09-2025","BAJFINANCE","Largecap","Financials"
"08-09-2025","JSWSTEEL","Largecap","Metals & Mining"
"08-09-2025","HINDALCO","Largecap","Metals & Mining"
"08-09-2025","TATASTEEL","Largecap","Metals & Mining"
"08-09-2025","ASHOKLEY","Largecap","Auto"
"08-09-2025","CUMMINSIND","Largecap","Industrials"
"08-09-2025","M&M","Largecap","Auto"
"08-09-2025","EICHERMOT","Largecap","Auto"
"08-09-2025","GABRIEL","Largecap","Auto"
"08-09-2025","NAVA","Midcap","Miscellaneous"
"08-09-2025","HBLENGINE","Midcap","Auto"
"08-09-2025","MANAPPURAM","Largecap","Financials"
"08-09-2025","ZYDUSWELL","Midcap","FMCG"
"08-09-2025","CHOICEIN","Midcap","Financials"
"08-09-2025","MARICO","Largecap","FMCG"
"08-09-2025","GMDCLTD","Midcap","Metals & Mining"
"08-09-2025","JINDALSTEL","Largecap","Metals & Mining"
"08-09-2025","TVSMOTOR","Largecap","Auto"
"08-09-2025","MARUTI","Largecap","Auto"
"08-09-2025","GPIL","Midcap","Metals & Mining"
"08-09-2025","PFOCUS","Largecap","Realty"
"08-09-2025","INDIANB","Largecap","Bank"
"08-09-2025","FORTIS","Largecap","Healthcare"
"08-09-2025","ECLERX","Midcap","I.T"
"08-09-2025","BAJAJFINSV","Largecap","Financials"
"08-09-2025","DALBHARAT","Largecap","Building Materials"
"08-09-2025","MUTHOOTFIN","Largecap","Financials"
"08-09-2025","LTF","Largecap","Financials"
"08-09-2025","LAURUSLABS","Largecap","Healthcare"
"08-09-2025","ABCAPITAL","Largecap","Financials"
"08-09-2025","AMBER","Largecap","Consumer Discretionary"
"08-09-2025","LEMONTREE","Midcap","Services"
"08-09-2025","CHALET","Midcap","Services"
"08-09-2025","AFFLE","Largecap","I.T"
"08-09-2025","ANANDRATHI","Largecap","Financials"
"08-09-2025","MSUMI","Largecap","Auto"
